"","ID","round","phase","OB_1","OB_2","OB_3","OB_4","AS_1","AS_2","AS_3","AS_4","dwmean_1","dwmean_2","dwmean_3","dwmean_4","schemas_1","schemas_2","schemas_3","schemas_4","RT_1","RT_2","RT_3","RT_4","payoff","accuracy","performance","novelty","breakR","afterbreak","type"
"582","HL1735",5,9,20,4,3,4,181,6,5,3,0.133428571,0.084857143,0.210666667,0.31975,3,6,3,4,28.19,0.624,1.295,1.279,4.5,0,18,0,7,0,"HL"
"583","HL1735",5,10,20,6,4,2,323,9,4,1,0.147660494,0.0608,0.2466,0.3665,9,9,9,9,51.855,0.639,1.233,0.733,4,1,48,0,7,0,"HL"
"584","HL1735",6,11,19,6,8,9,113,7,11,12,0.16445614,0.150125,0.141666667,0.088846154,3,2,6,3,21.154,1.201,1.731,1.155,5,0,20,0,7,0,"HL"
"585","HL1735",6,12,20,5,5,3,428,5,5,2,0.153972028,0.111833333,0.145666667,0.218333333,5,5,5,5,69.311,0.702,0.874,0.655,5,1,60,0,7,0,"HL"
"586","HL1735",7,13,20,6,3,3,269,14,4,3,0.138314815,0.059266667,0.1218,0.174426347,2,2,2,1,47.565,0.889,0.609,0.728705387,3.75,0.5,30,0,7,1,"HL"
"587","HL1735",7,14,20,2,2,3,204,1,1,5,0.144453659,0.251,0.2795,0.140333333,10,10,10,9,32.277,0.502,0.559,0.904,3.25,0.5,26,0,7,1,"HL"
"588","HL1735",8,15,20,3,6,6,313,4,19,19,0.134984076,0.1682,0.0772,0.0982,6,6,10,6,51.637,1.825,2.106,2.698,5.25,0.5,42,0,7,1,"HL"
"589","HL1735",8,16,20,6,4,12,261,7,5,32,0.122900763,0.08375,0.098666667,0.133242424,4,4,1,7,34.867,1.201,1.17,4.96,3.25,0,13,0,7,1,"HL"
"590","HL1735",9,17,20,1,2,2,520,0,5,6,0.106925144,0.561,0.083333333,0.071285714,10,10,10,10,59.421,0.561,0.5,0.499,3,1,36,0,7,1,"HL"
"591","HL1735",9,18,20,4,10,19,302,5,34,91,0.116567657,0.098833333,0.0936,0.125673913,3,9,1,3,37.644,0.593,3.276,13.744,4.25,0,17,0,7,1,"HL"
"592","HL1735",10,19,20,4,3,4,253,7,2,4,0.13384252,0.15625,0.312,0.2186,7,3,7,3,38.157,1.28,0.967,1.155,5.5,0,22,0,7,1,"HL"
"593","HL1735",10,20,19,2,7,7,94,1,10,9,0.177810526,0.1635,0.063818182,0.1062,5,6,10,10,17.784,1.108,1.466,1.733,4.25,0,17,0,7,1,"HL"
"594","HL1735",11,21,20,5,2,2,518,10,1,2,0.137963391,0.114727273,0.2495,0.140333333,6,2,2,2,76.706,2.059,1.373,2.09,4.5,0.5,36,0,7,1,"HL"
"595","HL1735",11,22,20,3,2,3,206,7,2,3,0.119618357,0.37825,0.343333333,0.23025,3,1,1,9,25.677,4.196,1.03,1.014,3.75,0,15,0,7,1,"HL"
"596","HL1735",12,23,20,9,6,20,181,18,10,86,0.147796703,0.143578947,0.127636364,0.161954023,3,3,3,1,28.502,3.463,2.199,15.788,4.5,0.5,36,0,7,1,"HL"
"597","HL1735",12,24,20,4,3,10,275,4,4,27,0.155068841,0.128,0.1934,0.106964286,5,5,5,7,43.445,1.451,2.013,3.588,5.25,0.5,42,0,7,1,"HL"
"598","HL1735",13,25,20,4,3,1,246,6,6,0,0.163477733,0.093571429,0.104714286,0.499,1,1,1,5,46.239,1.233,1.653,1.03,3.5,0.5,28,0,7,1,"HL"
"599","HL1735",13,26,18,4,8,6,71,5,16,19,0.135194444,0.072833333,0.184411765,0.141985269,10,10,3,8,10.655,1.139,3.838,3.603705387,3.25,0,13,0,7,1,"HL"
"600","HL1735",14,27,19,4,2,17,93,3,2,38,0.20093617,0.19125,0.202666667,0.157179487,8,5,5,5,22.838,1.077,1.498,6.723,4.25,0.5,34,0,7,1,"HL"
"601","HL1735",14,28,20,6,2,20,128,6,4,116,0.191813953,0.099571429,0.1522,0.114484661,4,4,3,7,26.77,1.373,1.56,14.08170539,3.75,0,15,0,7,1,"HL"
"602","HL1735",15,29,20,5,3,2,179,6,5,7,0.094483333,0.095714286,0.122166667,0.0585,2,10,2,2,20.547,1.265,1.371,1.185,3.75,0.5,30,0,7,1,"HL"
"603","HL1735",15,30,20,2,3,3,338,1,8,7,0.115451327,0.1325,0.069333333,0.0625,8,1,9,8,40.467,0.967,1.06,0.999,2.75,0,11,0,7,1,"HL"
"604","HL1735",16,31,20,6,6,7,104,7,7,13,0.163419048,0.2535,0.136625,0.080428571,6,5,10,9,20.077,2.371,1.232,1.703,4.5,0,18,0,7,1,"HL"
"605","HL1735",16,32,20,13,12,20,109,24,31,105,0.198563636,0.20156,0.163875,0.119836843,3,7,2,1,23.072,5.507,5.554,13.91870539,4.5,0,18,0,7,1,"HL"
"606","L1006",1,1,18,6,5,11,35,7,4,15,0.435055556,0.18925,0.3214,0.32175,1,2,4,3,38.47,4.165,2.559,6.193,3.5,0,14,0,6,0,"L"
"607","L1006",1,2,20,4,3,5,109,5,2,4,0.299518182,0.229,0.343333333,0.4992,7,5,10,8,36.628,2.044,1.732,3.292,4,0,16,0,6,0,"L"
"608","L1006",2,3,18,5,10,11,77,8,12,13,0.347615385,0.261777778,0.261615385,0.259642857,8,8,10,10,32.043,3.261,3.931,3.635,2.5,0,10,0,6,0,"L"
"609","L1006",2,4,19,9,3,9,52,10,2,19,0.309679245,0.167363636,0.234,0.2129,6,4,2,4,18.783,2.73,1.107,7.816,3.5,0,14,0,6,0,"L"
"610","L1006",3,5,18,8,9,14,44,16,13,31,0.280844444,0.245941176,0.296285714,0.37878125,7,3,10,3,14.228,4.96,6.006,14.508,4.75,0,19,0,6,0,"L"
"611","L1006",3,6,20,7,3,11,64,14,3,15,0.362630769,0.1716,0.7645,0.2935625,1,5,5,6,24.836,3.166,3.962,5.461,4.75,0,19,0,6,0,"L"
"612","L1006",4,7,20,7,10,13,71,7,11,23,0.356625,0.208625,0.28075,0.309375,5,1,7,9,31.372,2.558,3.931,7.628,4.5,0,18,0,6,0,"L"
"613","L1006",4,8,15,3,9,4,37,4,12,3,0.341973684,0.284,0.212384615,0.45225,10,2,2,2,14.523,2.544,4.352,2.527,3.75,0.5,30,0,6,0,"L"
"614","L1006",5,9,9,2,2,14,16,1,1,20,0.460705882,0.351,0.6005,0.49852381,5,2,1,5,10.187,2.278,1.965,11.092,4.25,0,17,0,6,0,"L"
"615","L1006",5,10,12,18,10,11,32,41,20,12,0.242030303,0.285642857,0.219904762,0.533528677,3,10,10,3,7.987,13.088,5.866,7.7938728,4,0,16,0,6,0,"L"
"616","L1006",6,11,20,20,9,16,37,57,13,36,0.457078947,0.300431034,0.274142857,0.366405405,11,15,11,15,23.435,18.377,4.93,14.196,5,0,20,1,6,1,"L"
"617","L1006",6,12,19,5,5,13,71,8,8,17,0.327375,0.369222222,0.300222222,0.279055556,7,1,7,2,31.871,4.118,3.511,6.115,4.75,0,19,1,6,1,"L"
"618","L1006",7,13,19,4,14,9,31,3,17,17,0.4016875,0.5895,0.335388889,0.1846596,13,1,13,11,16.848,3.089,6.599,3.9158728,2.75,0,11,1,6,1,"L"
"619","L1006",7,14,19,10,13,17,72,24,18,30,0.297041096,0.27892,0.160157895,0.539935484,14,14,14,14,22.183,7.894,3.838,17.175,3,1,36,1,6,1,"L"
"620","L1006",8,15,19,7,19,16,32,9,34,20,0.39,0.2449,0.477828571,0.493285714,3,1,1,15,14.696,3.837,17.254,11.154,4.25,0,17,1,6,1,"L"
"621","L1006",8,16,20,4,8,15,82,5,9,24,0.417253012,0.333666667,0.2745,0.28644,14,7,7,12,34.632,2.73,3.338,8.052,5,0,20,1,6,1,"L"
"622","L1006",9,17,15,5,6,16,23,4,7,44,0.3555,0.1574,0.206625,0.280111111,12,11,1,13,14.523,3.542,2.667,18.314,3.5,0,14,1,6,1,"L"
"623","L1006",9,18,13,9,9,17,36,10,16,59,0.568378378,0.319,0.207411765,0.341666667,2,7,8,8,28.627,3.509,6.006,27.597,3.5,0,14,1,6,1,"L"
"624","L1006",10,19,17,12,18,6,37,14,58,6,0.388342105,0.2372,0.362491525,0.292,3,1,7,8,14.757,4.432,22.916,3.12,4,0,16,1,6,1,"L"
"625","L1006",10,20,12,8,19,6,13,14,80,8,0.619571429,0.258,0.277925926,0.391777778,12,15,12,12,11.092,4.43,23.183,4.29,5.25,0.5,42,1,6,1,"L"
"626","L1006",11,21,18,10,8,10,40,13,8,15,0.307463415,0.331928571,0.232333333,0.3919375,3,11,13,15,13.432,5.288,2.965,6.832,4.25,0,17,1,6,1,"L"
"627","L1006",11,22,16,9,18,11,26,10,30,16,0.324703704,0.718909091,0.442354839,0.215764706,12,12,1,2,11.06,8.471,14.118,4.789,4.25,0,17,1,6,1,"L"
"628","L1006",12,23,20,4,14,17,83,5,15,35,0.357678571,0.304166667,0.529375,0.352333333,12,12,7,13,32.229,2.84,8.798,13.386,4.5,0,18,1,6,1,"L"
"629","L1006",12,24,20,5,14,4,52,8,23,6,0.444169811,0.533888889,0.36525,0.472571429,8,1,1,1,23.775,4.946,10.248,3.839,2.75,0.5,22,1,6,1,"L"
"630","L1006",13,25,16,16,11,14,42,31,16,23,0.275697674,0.35928125,0.384470588,0.281416667,2,3,2,13,13.993,12.293,7.067,7.113,3.75,0,15,1,6,1,"L"
"631","L1006",13,26,20,8,8,10,34,7,8,13,0.537571429,0.23,0.355444444,0.337571429,14,11,11,14,19.049,2.199,3.963,5.397,3.5,0,14,1,6,1,"L"
"632","L1020",1,1,20,2,3,14,65,1,2,16,0.266409091,0.2965,0.255,0.441569471,1,1,1,1,29.546,0.593,0.765,7.708681,3,1,36,0,8,0,"L"
"633","L1020",1,2,19,5,11,12,40,4,15,34,0.345097561,0.3526,0.2818125,0.3662766,8,10,2,10,15.99,1.763,4.509,13.069681,3,0,12,0,8,0,"L"
"634","L1020",2,3,10,11,14,9,15,14,17,11,0.2984375,0.286,0.257444444,0.339723417,1,9,9,8,10.858,4.29,4.634,4.076681,3.25,0,13,0,8,0,"L"
"635","L1020",2,4,10,3,4,2,28,2,3,1,0.222137931,0.291,0.133,0.2883405,10,4,10,10,7.925,0.873,0.532,0.576681,2.75,0.5,22,0,8,0,"L"
"636","L1020",3,5,17,14,18,11,31,22,31,14,0.28909375,0.25773913,0.25109375,0.2850454,3,3,8,10,9.516,5.928,8.128,4.275681,3.75,0,15,0,8,0,"L"
"637","L1020",3,6,17,4,4,1,34,5,3,0,0.302628571,0.150833333,0.18325,0.869681,9,5,4,4,12.885,0.905,0.733,0.869681,3.25,0,13,0,8,0,"L"
"638","L1020",4,7,11,13,4,4,12,16,4,5,0.530307692,0.252411765,0.3682,0.393946833,7,7,3,9,8.158,4.291,1.841,2.363681,5.25,0,21,0,8,0,"L"
"639","L1020",4,8,20,1,4,3,62,0,3,2,0.279809524,0.468,0.2075,0.222227,4,4,6,4,17.628,0.468,0.83,0.666681,3,0.5,24,0,8,0,"L"
"640","L1020",5,9,20,9,11,4,96,10,22,8,0.301237113,0.251,0.267913043,0.178777778,1,7,2,7,30.748,2.761,6.162,2.146681,4.75,0,19,0,8,0,"L"
"641","L1020",5,10,20,2,5,17,59,1,4,36,0.381183333,0.304,0.2308,0.299504892,5,5,6,5,24.82,0.608,1.154,11.081681,5.25,0.5,42,0,8,0,"L"
"642","L1020",6,12,12,2,4,7,37,1,4,12,0.352105263,0.499,0.1436,0.161975462,8,8,9,8,15.335,0.998,1.092,2.105681,2.5,0.5,20,0,8,0,"L"
"643","L1020",7,13,12,3,7,9,33,4,12,13,0.234941176,0.181,0.129538462,0.166262929,5,5,4,6,12.559,1.653,2.777,3.838681,4.5,0,18,0,8,0,"L"
"644","L1020",7,14,11,2,8,11,11,1,9,18,0.258666667,0.351,0.1263,0.395035842,10,10,3,8,6.193,0.702,1.263,10.111681,3.25,0,13,0,8,0,"L"
"645","L1020",8,15,19,3,13,4,38,2,15,3,0.419666667,0.431333333,0.3646875,0.50217025,11,11,15,15,17.332,1.294,5.835,2.101681,5,0,20,1,8,1,"L"
"646","L1020",8,16,9,2,4,6,10,1,5,5,0.36,0.234,0.096166667,0.210446833,13,7,7,14,3.96,0.468,0.577,1.262681,4.25,0,17,1,8,1,"L"
"647","L1020",9,17,20,6,6,5,45,5,5,5,0.322195652,0.200166667,0.239166667,0.4336135,14,14,7,3,14.914,1.201,1.435,2.601681,4.25,0,17,1,8,1,"L"
"648","L1020",9,18,18,3,8,15,34,4,7,23,0.484485714,0.312,0.2125,0.254445042,11,12,1,12,16.957,1.56,1.7,6.106681,4.25,0,17,1,8,1,"L"
"649","L1020",10,19,20,7,18,14,55,7,48,19,0.364660714,0.267125,0.31677551,0.31708405,12,2,2,7,20.81,2.137,15.522,6.341681,4.75,0,19,1,8,1,"L"
"650","L1020",10,20,17,4,8,4,45,5,8,3,0.383934783,0.262666667,0.192333333,0.23767025,15,15,3,3,19.079,1.576,1.731,0.950681,5.5,0,22,1,8,1,"L"
"651","L1020",11,21,19,7,4,9,52,7,3,8,0.371169811,0.14625,0.24175,0.231186778,14,12,12,12,20.108,1.17,0.967,2.080681,4.5,0.5,36,1,8,1,"L"
"652","L1020",11,22,19,5,8,11,36,6,7,17,0.415675676,0.236285714,0.230125,0.309093389,7,7,3,11,16.598,1.654,1.841,5.563681,5.25,0,21,1,8,1,"L"
"653","L1079",1,1,20,6,3,14,108,14,2,22,0.302853211,0.21,0.353333333,0.224606149,4,7,4,4,36.13,4.961,3.104,5.915941424,3,0.5,24,0,7,0,"L"
"654","L1079",1,2,15,11,11,17,56,14,13,29,0.254210526,0.205933333,0.252928571,0.284298047,9,10,9,6,15.551,3.791,3.728,9.355941424,4.25,0,17,0,7,0,"L"
"655","L1079",2,3,20,3,3,4,117,4,2,3,0.265186441,0.1746,0.629666667,0.312,3,3,3,3,34.116,2.559,3.229,1.929941424,5,1,60,0,7,0,"L"
"656","L1079",2,4,17,3,3,3,42,2,4,2,0.231093023,0.535666667,0.1466,0.419980475,4,4,4,4,10.218,1.607,1.294,1.758941424,2,1,24,0,7,0,"L"
"657","L1079",3,5,20,3,8,3,55,3,11,2,0.309553571,0.54575,0.324916667,0.395647141,6,3,10,2,19.547,3.572,6.864,3.119941424,4.5,0,18,0,7,0,"L"
"658","L1079",3,6,20,6,8,12,62,12,9,20,0.244269841,0.288692308,0.3354,0.221949592,9,9,1,9,15.389,5,4.852,6.063941424,3.75,0.5,30,0,7,0,"L"
"659","L1079",4,7,19,5,5,5,86,5,9,8,0.220735632,0.3615,0.2793,0.133333333,1,6,9,6,28.049,3.666,3.463,2.106,4.75,0,19,0,7,0,"L"
"660","L1079",4,8,20,8,2,5,127,7,1,4,0.1924375,0.2925,0.803,0.313388285,5,7,10,5,24.914,3.557,2.667,2.128941424,4.75,0,19,0,7,0,"L"
"661","L1079",5,9,12,4,2,12,83,3,1,52,0.246107143,0.25325,0.3825,0.127527197,8,8,6,1,22.168,3.135,1.763,7.616941424,3.25,0,13,0,7,0,"L"
"662","L1079",5,10,16,7,7,10,166,13,13,27,0.163952096,0.270785714,0.400071429,0.157607143,10,9,9,4,29.937,5.85,6.817,6.347941424,3.25,0,13,0,7,0,"L"
"663","L1079",6,12,12,5,6,6,46,5,21,10,0.213787234,0.236666667,0.104863636,0.205545455,1,7,3,4,12.044,2.324,3.729,3.016941424,4,0,16,0,7,0,"L"
"664","L1079",7,13,12,6,13,6,27,17,26,13,0.278535714,0.339777778,0.153666667,0.121567245,13,11,12,12,8.299,6.116,5.428,3.214941424,4,0,16,1,7,1,"L"
"665","L1079",7,14,19,4,7,4,67,4,11,3,0.259235294,0.2654,0.246916667,0.129735356,8,3,3,3,18.626,2.591,3.665,1.455941424,4.25,0.5,34,1,7,1,"L"
"666","L1079",8,15,18,12,6,13,46,14,10,22,0.256893617,0.157066667,0.205636364,0.274695652,12,1,12,1,12.246,3.51,4.82,7.171941424,4,0,16,1,7,1,"L"
"667","L1079",8,16,16,6,9,8,30,5,10,7,0.229967742,0.200166667,0.163181818,0.350492678,14,13,7,14,7.129,2.324,2.699,3.740941424,3.5,0,14,1,7,1,"L"
"668","L1079",9,17,17,5,3,8,41,4,2,12,0.189809524,0.2774,0.229,0.21538011,8,15,15,15,8.003,2.138,2.059,3.735941424,5,0.5,40,1,7,1,"L"
"669","L1079",9,18,17,4,2,7,35,4,1,6,0.276527778,0.14,0.0315,0.280134489,12,1,12,12,9.955,1.527,1.139,3.801941424,4.5,0.5,36,1,7,1,"L"
"670","L1079",10,19,18,7,13,5,43,7,14,5,0.299954545,0.212625,0.277666667,0.321490237,1,8,15,12,15.74,2.668,4.57,2.864941424,4,0,16,1,7,1,"L"
"671","L1079",10,20,17,5,10,4,40,5,9,10,0.249219512,0.317333333,0.2933,0.122090909,3,14,11,13,12.526,3.027,3.775,2.519941424,3.5,0,14,1,7,1,"L"
"672","L1079",11,21,8,2,7,2,20,1,11,4,0.167857143,0.1795,0.208,0.221788285,11,15,8,8,4.492,1.139,3.292,2.227941424,3.5,0,14,1,7,1,"L"
"673","L1079",11,22,9,9,4,1,38,30,4,0,0.188794872,0.197387097,0.1186,0.167941424,13,12,7,12,8.128,7.456,1.201,0.900941424,4.5,0,18,1,7,1,"L"
"674","L1079",12,23,18,4,6,3,35,3,6,2,0.22575,0.0975,0.109142857,0.436666667,3,3,3,3,8.127,1.092,1.232,1.903,5,1,60,1,7,1,"L"
"675","L1079",12,24,19,2,3,7,58,1,2,9,0.232694915,0.6785,0.458,0.347894142,15,15,11,12,13.76,2.355,2.31,4.508941424,5.25,0,21,1,7,1,"L"
"676","L1079",13,25,17,3,2,6,42,2,2,5,0.262674419,0.203,0.171666667,0.354823571,14,3,3,11,11.389,1.544,1.326,2.689941424,4.25,0,17,1,7,1,"L"
"677","L1079",13,26,15,3,2,3,26,4,2,3,0.372074074,0.1806,0.372333333,0.307235356,1,1,2,2,10.046,1.669,1.997,2.023941424,3.5,0,14,1,7,1,"L"
"678","L1079",14,27,14,10,5,4,27,15,6,4,0.196142857,0.1775625,0.267571429,0.288588285,7,13,7,12,5.492,3.604,2.62,2.082941424,4.75,0,19,1,7,1,"L"
"679","L1079",14,28,15,5,7,1,30,4,6,0,0.225451613,0.3276,0.334142857,1.178941424,14,15,14,15,9.501,2.73,2.963,1.880941424,4.5,0,18,1,7,1,"L"
"680","L1079",15,29,12,6,6,3,37,6,6,4,0.179815789,0.089428571,0.167,0.162188285,2,13,1,3,6.833,1.187,1.73,1.512941424,3.5,0,14,1,7,1,"L"
"681","L1079",15,30,15,1,9,4,39,0,23,4,0.218775,1.076,0.085791667,0.307588285,7,7,7,7,8.751,2.527,2.964,2.145941424,6,1,72,1,7,1,"L"
"682","L1079",16,31,14,7,8,10,26,6,12,14,0.199296296,0.267571429,0.175153846,0.215266667,13,13,12,13,5.459,2.655,3.071,3.899941424,2.75,0.5,22,1,7,1,"L"
"683","L1079",16,32,14,5,2,2,28,7,1,1,0.267896552,0.181375,0.749,0.360970712,3,8,15,3,10.655,2.233,2.463,1.534941424,4.5,0,18,1,7,1,"L"
"684","L1079",17,33,15,5,8,6,34,5,17,8,0.188085714,0.233666667,0.153555556,0.124104603,3,7,7,3,6.583,2.34,3.434,1.989941424,5.5,0,22,1,7,1,"L"
"685","L1079",17,34,16,3,4,3,33,3,3,4,0.246794118,0.281,0.56575,0.2184,11,11,15,11,8.424,2.137,2.823,1.759941424,4.5,0.5,36,1,7,1,"L"
"686","L1358",1,1,20,16,7,1,109,25,13,0,0.255090909,0.229230769,0.161571429,0.048,1,2,1,1,49.529,12.356,3.167,1.112073071,3.25,0.5,26,0,6,0,"L"
"687","L1358",1,2,14,5,19,4,33,8,28,3,0.254617647,0.218444444,0.589034483,0.24175,10,5,7,7,11.092,2.73,18.393,2.973073071,5,0,20,0,6,0,"L"
"688","L1358",2,3,16,15,9,20,23,27,14,49,0.265166667,0.439571429,0.338066667,0.39342,8,3,9,6,7.925,13.914,6.194,21.06507307,4.25,0,17,0,6,0,"L"
"689","L1358",2,4,18,19,3,2,39,68,3,1,0.199325,0.332115942,0.4055,0.234,4,2,2,1,8.923,24.648,2.465,0.730073071,3.25,0,13,0,6,0,"L"
"690","L1358",3,5,19,1,9,16,38,0,11,28,0.312846154,0.64,0.291083333,0.463724138,6,6,6,6,16.162,1.7,4.82,14.46307307,6,1,72,0,6,0,"L"
"691","L1358",3,6,17,20,6,18,23,75,6,42,0.2685,0.299092105,0.109142857,0.448488372,9,7,5,5,6.927,23.649,1.326,21.16407307,5,0,20,0,6,0,"L"
"692","L1358",4,7,20,5,16,4,86,6,21,6,0.410298851,0.379,0.3765,0.927285714,6,9,9,9,37.206,3.496,9.468,7.608073071,4.5,0.5,36,0,6,0,"L"
"693","L1358",4,8,20,2,7,3,72,1,8,2,0.331068493,0.6315,0.225333333,0.671666667,4,4,2,5,26.24,2.137,2.371,2.258073071,3.25,0,13,0,6,0,"L"
"694","L1358",5,9,20,3,3,17,97,3,4,35,0.367408163,0.2615,0.2406,0.323890919,3,3,9,10,39.842,1.795,1.966,12.83007307,4.25,0,17,0,6,0,"L"
"695","L1358",5,10,20,3,3,9,88,4,2,12,0.325865169,0.1716,0.343,0.42,8,5,1,7,30.078,1.435,1.263,6.490073071,4,0,16,0,6,0,"L"
"696","L1358",6,11,20,3,4,16,84,4,3,26,0.261717647,0.1342,0.57325,0.520632336,14,14,3,3,23.23,2.152,2.995,14.44707307,4,0,16,0,6,1,"L"
"697","L1358",6,12,20,5,3,11,76,4,3,17,0.286064935,0.125,0.38975,0.180444444,15,15,15,13,22.621,1.498,2.168,7.027073071,5,0.5,40,0,6,1,"L"
"698","L1358",7,13,20,7,1,18,76,6,0,33,0.376038961,0.459,1.296,0.346970588,7,8,7,12,29.079,3.994,2.012,12.88507307,4.75,0,19,1,6,1,"L"
"699","L1358",7,14,18,3,17,6,31,3,33,9,0.33734375,0.33125,0.347235294,0.4603,3,3,3,3,11.467,1.856,14.025,6.365073071,5,1,60,1,6,1,"L"
"700","L1358",8,15,20,3,17,5,44,6,24,4,0.261755556,0.180428571,0.2652,0.153,15,15,12,2,12.59,1.763,7.207,1.688073071,5.25,0,21,1,6,1,"L"
"701","L1358",8,16,16,2,5,18,31,3,7,30,0.31775,0.14425,0.267375,0.456419355,7,1,11,3,10.779,1.17,2.403,15.24107307,4.5,0,18,1,6,1,"L"
"702","L1358",9,17,20,7,18,7,236,8,51,13,0.301864979,0.336444444,0.303884615,0.142433791,7,7,12,7,77.876,3.823,18.126,3.585073071,5.75,0.5,46,1,6,1,"L"
"703","L1358",9,18,20,4,4,14,74,3,3,37,0.312,0.13275,0.6085,0.352607186,15,3,3,15,26.442,1.529,2.995,14.28707307,5.5,0,22,1,6,1,"L"
"704","L1358",10,19,20,5,11,20,147,5,18,66,0.337945946,0.215666667,0.239684211,0.400970149,8,7,12,7,57.048,2.309,6.818,28.76707307,4.75,0,19,1,6,1,"L"
"705","L1358",10,20,12,17,4,11,21,26,4,13,0.292045455,0.412666667,0.0588,0.366005219,15,15,11,3,8.392,12.044,2.012,5.779073071,5.25,0,21,1,6,1,"L"
"706","L1358",11,21,20,16,7,12,71,27,14,13,0.313069444,0.196642857,0.340266667,0.586433791,12,8,15,12,23.275,6.489,5.96,8.210073071,4.5,0,18,1,6,1,"L"
"707","L1358",11,22,19,6,8,6,48,6,14,9,0.264530612,0.142285714,0.488866667,0.299307307,7,7,3,14,13.588,2.73,7.801,3.898073071,5,0,20,1,6,1,"L"
"708","L1437",1,1,20,9,7,3,144,29,16,3,0.325544828,0.174766667,0.143117647,0.30825,4,4,4,4,72.478,11.763,3.198,1.934,2,1,24,0,6,0,"L"
"709","L1437",1,2,19,16,20,18,255,44,97,83,0.242214844,0.341155556,0.273908163,0.295130952,2,6,5,5,70.621,17.519,29.344,29.577,5,0,20,0,6,0,"L"
"710","L1437",2,3,20,4,6,2,79,6,6,3,0.265975,0.111571429,0.151571429,0.13275,9,6,9,10,26.614,1.56,1.544,1.03,4.25,0,17,0,6,0,"L"
"711","L1437",2,4,20,5,11,16,92,9,11,32,0.351258065,0.1483,0.369166667,0.294030303,8,8,5,8,33.509,2.34,5.195,10.327,2.75,0.5,22,0,6,0,"L"
"712","L1437",3,5,20,6,6,5,210,12,6,9,0.231109005,0.102076923,0.138142857,0.1826,1,8,1,1,52.962,2.356,1.529,3.307,2.75,0.5,22,0,6,0,"L"
"713","L1437",3,6,16,2,3,1,55,1,2,0,0.217303571,0.3975,0.265333333,0.531,4,4,4,4,13.37,0.795,0.89,0.936,2,1,24,0,6,0,"L"
"714","L1437",4,7,20,14,9,5,179,27,14,5,0.314505556,0.196071429,0.243333333,0.377,6,2,2,2,58.251,6.334,4.228,3.041,4.5,0.5,36,0,6,0,"L"
"715","L1437",4,8,20,2,2,3,172,1,1,2,0.268976879,0.3195,0.3975,0.223666667,4,4,4,5,54.352,1.076,1.123,0.905,2.75,0.5,22,0,6,0,"L"
"716","L1437",5,9,20,4,16,7,155,7,28,6,0.314698718,0.138625,0.375448276,0.418857143,6,3,3,2,51.433,1.499,11.95,4.101,5,0,20,0,6,0,"L"
"717","L1437",5,10,20,4,7,10,65,3,9,10,0.252681818,0.1835,0.4523,0.231181818,10,10,10,7,18.376,1.467,5.896,3.339,3.75,0.5,30,0,6,0,"L"
"718","L1437",6,11,20,19,14,15,124,32,25,37,0.306264,0.287878788,0.277230769,0.270105263,8,3,3,3,42.432,10.733,9.892,11.09,4.25,0.5,34,1,6,1,"L"
"719","L1437",6,12,19,7,3,4,93,16,2,3,0.285595745,0.167,0.311666667,0.15225,7,13,12,11,27.878,3.79,2.278,1.326,4.25,0,17,1,6,1,"L"
"720","L1437",7,13,20,10,20,4,263,29,108,4,0.271117424,0.232966667,0.194229358,0.2402,7,8,3,7,72.588,11.06,22.636,2.168,4.75,0,19,1,6,1,"L"
"721","L1437",7,14,20,3,5,4,132,3,5,4,0.256977444,0.20275,0.265166667,0.1568,15,13,13,1,34.835,2.106,1.965,1.203,3.25,0,13,1,6,1,"L"
"722","L1437",8,15,20,20,6,15,205,70,7,20,0.243975728,0.220380282,0.2555,0.399666667,1,1,13,1,53.461,16.786,2.434,8.471,2.75,0.5,22,1,6,1,"L"
"723","L1437",8,16,20,1,6,10,96,0,8,14,0.294,0.702,0.166333333,0.3796,14,14,3,8,30.111,1.402,2.23,6.396,3.25,0,13,1,6,1,"L"
"724","L1437",9,17,19,4,13,4,68,4,20,3,0.267463768,0.1592,0.208047619,0.12475,2,14,3,2,19.547,1.607,5.194,1.092,4,0,16,1,6,1,"L"
"725","L1437",9,18,20,12,4,19,103,26,10,121,0.302105769,0.235777778,0.317727273,0.237991803,7,7,11,7,31.84,8.331,3.931,33.166,5.5,0.5,44,1,6,1,"L"
"726","L1437",10,19,20,7,2,2,121,9,2,1,0.258172131,0.0842,0.296333333,0.1795,12,15,14,8,32.37,1.779,1.388,1.139,4,0,16,1,6,1,"L"
"727","L1437",10,20,20,6,15,19,120,6,30,57,0.284272727,0.287428571,0.287870968,0.230775862,3,13,7,7,35.928,3.103,9.768,14.647,4.75,0,19,1,6,1,"L"
"728","L1454",1,1,19,8,19,11,84,17,77,17,0.300952941,0.192333333,0.284192308,0.336993514,9,3,3,10,39.375,4.681,24.991,7.328883246,4.25,0,17,0,7,0,"L"
"729","L1454",1,2,20,3,6,18,96,3,9,35,0.297515464,0.39825,0.2652,0.298361111,1,2,6,1,29.453,2.683,3.635,12.16988325,4,0,16,0,7,0,"L"
"730","L1454",2,3,8,2,10,7,22,2,11,6,0.322782609,0.286333333,0.311916667,0.299554749,8,8,3,3,7.424,1.358,4.664,2.876883246,3.5,0,14,0,7,0,"L"
