SPRING-x	SPRING-y	Annotation
2517.673	-934.811	Undifferentiated
1835.752	-215.269	Monocyte
595.08	-679.245	Undifferentiated
-805.467	351.777	Undifferentiated
732.245	-95.339	Undifferentiated
1867.484	-424.405	Monocyte
-1059.833	-1926.144	Baso
-1004.055	-1970.681	Baso
1795.803	-384.805	Monocyte
-1147.392	308.875	Undifferentiated
-894.353	-2107.524	Baso
2369.854	-2009.076	Neutrophil
622.49	-664.459	Undifferentiated
1670.873	-275.661	Monocyte
-1070.673	-164.965	Undifferentiated
2505.232	-846.016	Undifferentiated
2695.259	-110.243	Monocyte
2096.521	-193.899	Monocyte
-1110.856	-1680.472	Baso
2126.492	-2110.831	Neutrophil
2892.798	57.304	Monocyte
897.444	-177.718	Undifferentiated
523.02	-904.489	Undifferentiated
864.377	-1827.004	Neutrophil
-1841.047	-965.106	Mast
1278.211	-255.828	Undifferentiated
-1298.418	-557.991	Mast
-1415.329	569.027	Meg
-891.631	-1933.188	Baso
-817.223	-2146.002	Baso
1815.678	-2168.733	Neutrophil
2779.974	-1685.739	Neutrophil
2016.781	-2129.666	Neutrophil
-1893.793	850.023	Meg
692.738	-1575.13	Neutrophil
-1669.399	627.922	Meg
80.561	490.248	Undifferentiated
1788.641	-380.585	Monocyte
-1755.631	-940.654	Mast
2781.848	-154.633	Monocyte
1617.288	-2239.71	Neutrophil
2855.173	71.075	Monocyte
2764.226	55.363	Monocyte
2722.138	-1288.46	Neutrophil
467.145	-347.27	Undifferentiated
2499.918	-96.06	Monocyte
3017.897	441.127	Monocyte
269.754	282.27	Undifferentiated
-1110.043	226.431	Undifferentiated
-701.849	-1093.071	Undifferentiated
-1286.585	-537.554	Undifferentiated
2879.624	105.859	Monocyte
-893.246	-1946.748	Baso
2684.986	-1385.59	Neutrophil
726.167	-529.033	Undifferentiated
753.17	-478.06	Undifferentiated
1069.088	-1802.174	Neutrophil
598.482	-628.643	Undifferentiated
-511.555	423.919	Undifferentiated
2616.371	-213.769	Monocyte
-1686.801	-850.068	Mast
2408.402	-280.309	Monocyte
2404.443	-1154.67	Undifferentiated
2690.843	-266.891	Monocyte
2120.408	-2118.382	Neutrophil
718.554	-887.329	Neutrophil
1729.361	-2179.589	Neutrophil
1187.578	-461.254	Undifferentiated
2003.281	-2137.172	Neutrophil
-912.141	-816.072	Baso
2530.691	-171.899	Monocyte
1887.434	-2152.586	Neutrophil
2167.536	-2093.273	Neutrophil
2752.326	519.497	Monocyte
1705.564	1329.96	Ccr7_DC
539.085	-731.4	Undifferentiated
336.92	-528.013	Undifferentiated
2209.231	-572.682	Undifferentiated
2334.927	-383.837	Monocyte
-928.672	-857.102	Baso
697.702	-1173.859	Neutrophil
-1093.547	-1644.323	Baso
2054.453	-2083.374	Neutrophil
2703.408	-1590.416	Neutrophil
718.294	-1088.921	Neutrophil
1512.991	-2192.414	Neutrophil
639.042	-983.724	Neutrophil
-1042.534	453.994	Undifferentiated
-1082.457	-1501.287	Baso
-855.668	-1683.604	Baso
-1085.288	-1883.377	Baso
436.059	143.801	Undifferentiated
2429.364	-2040.44	Neutrophil
2544.806	-573.926	Monocyte
1891.753	705.512	Undifferentiated
642.131	-347.479	Undifferentiated
2836.253	447.755	Monocyte
1008.23	-459.698	Undifferentiated
2496.586	-220.057	Monocyte
-901.304	-804.365	Baso
-871.589	-2039.321	Baso
818.386	-1788.3	Neutrophil
-1837.276	-952.897	Mast
1474.634	-518.89	Undifferentiated
2298.426	-2028.347	Neutrophil
634.954	-395.316	Undifferentiated
475.983	-392.011	Undifferentiated
931.666	-493.173	Undifferentiated
-896.787	-854.864	Baso
2956.19	127.911	Monocyte
2403.122	-426.83	Monocyte
603.725	-955.448	Neutrophil
-919.314	-882.259	Baso
2976.323	205.377	Monocyte
2433.905	-1239.677	Undifferentiated
-1887.579	764.415	Meg
705.096	-551.418	Undifferentiated
-1895.089	-984.49	Mast
3033.506	491.451	Monocyte
484.012	616.243	Undifferentiated
2501.012	-266.779	Monocyte
1156.839	-2114.643	Neutrophil
2684.263	-173.666	Monocyte
-955.774	-1961.014	Baso
2657.656	-99.247	Monocyte
-1032.03	-1907.221	Baso
527.259	-489.08	Undifferentiated
532.034	-255.252	Undifferentiated
793.301	-1522.569	Neutrophil
1418.612	-2038.285	Neutrophil
-983.051	-1037.097	Baso
1578.419	-2122.1	Neutrophil
1103.154	-2057.969	Neutrophil
-1073.515	-1435.165	Baso
1433.336	-2184.958	Neutrophil
2953.423	132.034	Monocyte
2178.228	-2099.06	Neutrophil
2717.383	-1905.884	Neutrophil
426.643	-4.458	Undifferentiated
1462.041	-333.309	Monocyte
-1758.493	-948.466	Mast
-1580.05	594.193	Meg
2271.408	-416.429	Monocyte
1770.292	-2184.429	Neutrophil
2996.127	206.303	Monocyte
-519.839	-1640.042	Eos
2196.486	-2062.812	Neutrophil
-908.235	-2041.257	Baso
1950.366	-2178.784	Neutrophil
-934.327	-2039.106	Baso
434.283	-13.735	Undifferentiated
1244.871	-2121.719	Neutrophil
-1540.71	593.547	Meg
1874.565	-2184.704	Neutrophil
1688.762	-214.778	Monocyte
-1456.979	-769.297	Mast
-1585.772	607.848	Meg
1948.961	-2142.015	Neutrophil
1654.082	-2210.354	Neutrophil
1388.619	-455.455	Undifferentiated
1263.739	-2102.285	Neutrophil
438.51	666.593	Undifferentiated
2735.083	-102.233	Monocyte
-1615.787	-842.436	Mast
2873.863	291.245	Monocyte
-1227.329	-444.249	Undifferentiated
2462.955	-406.878	Monocyte
-1165.616	-338.585	Undifferentiated
2543.323	-1898.041	Neutrophil
619.634	-1112.107	Neutrophil
-644.235	-388.529	Undifferentiated
1157.112	-193.671	Undifferentiated
697.111	-1385.008	Neutrophil
493.896	-130.163	Undifferentiated
1062.01	-2005.279	Neutrophil
2502.533	-632.766	Undifferentiated
1688.598	-1605.685	Undifferentiated
2279.719	-2022.193	Neutrophil
2735.884	-1777.682	Neutrophil
2851.142	541.017	Monocyte
225.598	-136.496	Undifferentiated
451.065	29.388	Undifferentiated
1658.056	-265.089	Monocyte
100.73	313.361	Undifferentiated
2525.014	3.985	Monocyte
1464.506	-2198.625	Neutrophil
-1049.71	350.625	Undifferentiated
1878.564	-2168.754	Neutrophil
2339.806	-2047.777	Neutrophil
1926.299	-2171.066	Neutrophil
-22.142	-437.948	Undifferentiated
173.254	111.731	Undifferentiated
315.217	141.532	Undifferentiated
519.425	164.083	Undifferentiated
-985.397	-2007.722	Baso
1849.351	-2140.268	Neutrophil
2969.495	257.358	Monocyte
2528.55	-715.119	Undifferentiated
2520.053	-177.377	Monocyte
737.28	-296.26	Undifferentiated
828.863	-218.56	Undifferentiated
-1317.1	317.93	Erythroid
3014.283	521.125	Monocyte
-1101.083	298.103	Undifferentiated
541.585	-461.16	Undifferentiated
1886.895	-2164.046	Neutrophil
-1716.121	-904.275	Mast
2122.025	48.27	Monocyte
2200.881	-2042.491	Neutrophil
1196.729	-336.524	Undifferentiated
791.317	-1678.341	Neutrophil
1044.877	-1669.446	Undifferentiated
1862.257	-2123.85	Neutrophil
1669.839	1311.236	Ccr7_DC
3014.013	555.951	Monocyte
2977.887	679.378	Monocyte
2351.222	-1742.642	Neutrophil
-983.38	-1986.046	Baso
795.358	-13.759	Undifferentiated
637.421	-964.814	Neutrophil
2616.05	-136.375	Monocyte
982.138	-1930.83	Neutrophil
607.699	-1267.93	Neutrophil
482.944	-146.423	Undifferentiated
2845.098	358.946	Monocyte
1373.031	-297.819	Monocyte
701.028	-1535.404	Neutrophil
-997.024	-1967.155	Baso
2626.811	-1893.807	Neutrophil
-565.037	-1183.054	Eos
708.971	-1581.345	Neutrophil
687.527	-1424.307	Neutrophil
612.544	-1295.353	Neutrophil
602.202	-1165.625	Neutrophil
1264.656	-2152.422	Neutrophil
-582.468	-1254.946	Eos
-1069.282	-1804.094	Baso
1413.747	-2202.211	Neutrophil
2339.585	-2006.983	Neutrophil
1534.925	-2218.102	Neutrophil
400.482	30.258	Undifferentiated
867.802	-654.945	Undifferentiated
2814.552	-28.332	Monocyte
2020.091	-702.424	Undifferentiated
2836.177	34.594	Monocyte
2345.353	-2034.307	Neutrophil
-851.415	-2013.181	Baso
829.227	-257.243	Undifferentiated
480.315	-42.387	Undifferentiated
717.93	-470.005	Undifferentiated
968.313	-1887.767	Neutrophil
-999.822	-1936.593	Baso
1448.058	-2180.19	Neutrophil
-1083.745	189.754	Undifferentiated
2592.241	-1913.017	Neutrophil
1724.554	-2187.804	Neutrophil
635.5	-922.274	Neutrophil
531.908	-154.327	Undifferentiated
2138.15	-455.967	Monocyte
-1845.307	-979.971	Mast
27.651	7.311	Undifferentiated
-713.74	-1383.256	Eos
2878.616	459.865	Monocyte
-1103.172	-1653.031	Baso
2754.917	-200.875	Monocyte
1424.709	-2044.08	Neutrophil
-1245.855	-504.563	Undifferentiated
528.494	-589.93	Undifferentiated
612.879	-1153.543	Neutrophil
661.138	-1308.542	Neutrophil
1222.704	-2112.89	Neutrophil
1939.208	-110.776	Monocyte
1677.51	-2209.284	Neutrophil
2811.05	65.967	Monocyte
2633.206	-449.572	Undifferentiated
2864.503	38.238	Monocyte
1852.927	-2163.791	Neutrophil
-1006.598	-2007.01	Baso
728.729	125.441	Undifferentiated
1296.67	-544.384	Undifferentiated
623.445	-1424.808	Neutrophil
50.104	569.771	Undifferentiated
2015.597	-317.957	Monocyte
-911.863	-1012.642	Baso
2194.415	-2099.055	Neutrophil
-577.371	-1424.062	Eos
-642.294	-1530.503	Eos
720.888	-1429.642	Neutrophil
2256.479	-470.717	Monocyte
2553.128	27.295	Monocyte
2309.146	-265.01	Monocyte
1709.918	-2209.573	Neutrophil
-979.367	-1901.202	Baso
2040.366	-2123.514	Neutrophil
305.955	263.954	Undifferentiated
2593.147	-326.882	Monocyte
-63.667	849.977	Undifferentiated
1517.722	-389.051	Monocyte
560.513	-927.732	Neutrophil
2985.146	248.018	Monocyte
2029.253	-192.381	Monocyte
511.597	-1153.881	Neutrophil
3023.222	506.64	Monocyte
-1849.209	-941.886	Mast
2191.506	-405.05	Monocyte
2878.212	38.011	Monocyte
-1089.729	-1573.07	Baso
-972.605	-1972.96	Baso
732.282	-384.155	Undifferentiated
444.584	-739.871	Undifferentiated
2715.457	11.62	Monocyte
2241.955	-371.205	Monocyte
1811.169	-252.763	Monocyte
646.866	-930.475	Neutrophil
-1799.772	-955.335	Mast
2638.821	-290.492	Monocyte
2523.212	-1890.367	Neutrophil
2735.163	-1411.818	Neutrophil
582.33	-613.398	Undifferentiated
1230.467	-2125.732	Neutrophil
2827.54	139.407	Monocyte
1635.125	-2194.481	Neutrophil
2675.514	-324.153	Monocyte
-1591.36	-948.018	Mast
1991.282	-2082.776	Neutrophil
-819.561	-2135.256	Baso
1898.037	-2100.429	Neutrophil
1923.079	-273.678	Monocyte
1887.015	-293.424	Monocyte
686.466	-1527.498	Neutrophil
1353.024	-2173.652	Neutrophil
-1874.563	1084.278	Meg
2500.547	175.958	Monocyte
2356.842	-2033.72	Neutrophil
1415.416	-479.2	Undifferentiated
861.895	-1868.742	Neutrophil
941.144	-1907.207	Neutrophil
1169.622	-2125.852	Neutrophil
-1087.128	-1831.665	Baso
2875.168	211.227	Monocyte
2252.358	-143.031	Monocyte
-1049.204	-1298.832	Baso
2351.269	-1416.489	Undifferentiated
-869.387	-1970.392	Baso
-891.139	-2125.861	Baso
913.409	-262.439	Undifferentiated
598.485	-710.357	Undifferentiated
2574.347	-617.066	Undifferentiated
2997.801	621.94	Monocyte
2444.241	-412.929	Monocyte
1084.925	-1783.474	Neutrophil
1168.426	-2095.025	Neutrophil
2641.349	-886.933	Undifferentiated
1047.331	-1980.597	Neutrophil
-1235.894	246.035	Erythroid
1412.056	-434.443	Monocyte
-1690.228	-909.52	Mast
2942.601	253.075	Monocyte
1803.811	-2188.89	Neutrophil
-872.691	-2136.07	Baso
-1021.924	-1977.547	Baso
2858.727	401.577	Monocyte
-876.023	-2147.121	Baso
2325.505	-2050.765	Neutrophil
814.938	-406.757	Undifferentiated
1567.992	-242.561	Monocyte
664.066	-609.323	Undifferentiated
2099.107	-643.934	Undifferentiated
2207.46	-1379.908	Undifferentiated
-1502.793	205.607	Erythroid
1469.028	927.55	Undifferentiated
-1079.433	257.514	Undifferentiated
1977.786	-2149.766	Neutrophil
-1084.036	-1429.776	Baso
608.75	-363.749	Undifferentiated
546.647	-1084.508	Neutrophil
1336.661	-2133.746	Neutrophil
3014.431	378.276	Monocyte
2988.742	496.91	Monocyte
1894.922	-2144.971	Neutrophil
-845.106	-2104.119	Baso
1008.587	-2011.892	Neutrophil
2565.492	-1939.303	Neutrophil
1557.194	-2210.403	Neutrophil
592.924	-128.471	Undifferentiated
1008.606	-425.444	Undifferentiated
571.805	-442.365	Undifferentiated
2250.01	-133.854	Monocyte
581.422	-895.934	Neutrophil
2193.692	-398.456	Monocyte
2853.306	-95.245	Monocyte
2727.767	279.804	Monocyte
-562.118	-1333.207	Eos
2290.727	-2050.536	Neutrophil
2723.869	-1197.564	Neutrophil
692.897	-1416.616	Neutrophil
604.874	479.608	Undifferentiated
286.24	281.445	Undifferentiated
706.336	-1579.13	Neutrophil
2905.616	409.002	Monocyte
752.74	-1655.77	Neutrophil
2868.128	82.217	Monocyte
-1740.41	-899.534	Mast
2714.733	-87.453	Monocyte
-1056.74	-1848.481	Baso
-857.719	-2042.09	Baso
2598.611	-1943.509	Neutrophil
-1918.569	996.694	Meg
559.952	-835.16	Undifferentiated
1913.279	-47.204	Monocyte
2981.749	183.671	Monocyte
930.426	-1884.765	Neutrophil
2342.361	-296.263	Monocyte
-882.534	-738.392	Baso
956.911	-1914.99	Neutrophil
1092.064	-103.33	Undifferentiated
2834.923	-58.543	Monocyte
-1086.864	-1542.915	Baso
999.499	-514.763	Undifferentiated
663.542	-814.097	Undifferentiated
1306.814	-260.182	Undifferentiated
1556.999	-218.347	Monocyte
-467.249	-208.322	Undifferentiated
1584.426	-2119.056	Neutrophil
-1104.682	-1847.487	Baso
2415.482	-684.051	Undifferentiated
-1038.177	-1781.098	Baso
2332.496	-408.057	Monocyte
2618.905	-1871.963	Neutrophil
535.609	-556.601	Undifferentiated
-1899.202	1024.313	Meg
601.426	-608.207	Undifferentiated
789.292	-1692.042	Neutrophil
-1064.25	-262.517	Undifferentiated
2525.718	-255.988	Monocyte
624.803	-1432.813	Neutrophil
797.244	-190.356	Undifferentiated
-1850.829	-993.164	Mast
433.11	-56.538	Undifferentiated
-1904.436	-1007.134	Mast
665.308	-1224.508	Neutrophil
1570.564	-521.238	Undifferentiated
2858.786	101.197	Monocyte
1171.51	-1816.783	Neutrophil
-193.598	921.213	Undifferentiated
2906.771	172.733	Monocyte
1866.341	-2176.35	Neutrophil
2805.953	-1602.723	Neutrophil
-838.918	-2065.972	Baso
537.678	-544.211	Undifferentiated
514.564	5.228	Undifferentiated
857.446	-1830.63	Neutrophil
-1043.82	-1189.424	Baso
1660.335	-340.975	Monocyte
2623.946	-364.499	Monocyte
-934.058	411.308	Undifferentiated
-1054.783	-1330.662	Baso
-392.075	35.724	Undifferentiated
2830.363	108.586	Monocyte
1797.074	-2184.293	Neutrophil
2759.955	522.582	Monocyte
266.921	3.475	Undifferentiated
429.422	-165.416	Undifferentiated
567.443	-1245.475	Neutrophil
3026.338	529.788	Monocyte
701.722	-1401.282	Neutrophil
1771.396	-2212.565	Neutrophil
-1057.092	-1557.331	Baso
-827.991	-820.302	Baso
2001.687	-2140.009	Neutrophil
2613.78	-1556.436	Neutrophil
2475.983	-1046.281	Undifferentiated
462.566	-34.437	Undifferentiated
705.521	-1367.549	Neutrophil
629.996	-908.44	Neutrophil
580.154	-578.392	Undifferentiated
-1661.846	-853.998	Mast
-1071.798	-1762.995	Baso
1612.001	-2159.368	Neutrophil
2080.915	-2136.971	Neutrophil
-1035.273	-1957.605	Baso
-932.945	-2060.902	Baso
633.254	-923.938	Neutrophil
668.222	-373.266	Undifferentiated
613.566	-1222.656	Neutrophil
612.983	42.015	Undifferentiated
2893.903	188.984	Monocyte
-870.291	-2140.57	Baso
1007.979	-1964.203	Neutrophil
2209.21	-392.866	Monocyte
2350.6	-2047.202	Neutrophil
-5.667	-450.45	Undifferentiated
439.65	-136.156	Undifferentiated
411.374	-171.967	Undifferentiated
812.032	-1729.176	Neutrophil
958.681	-868.039	Undifferentiated
1984.212	-323.426	Monocyte
2958.85	193.257	Monocyte
1797.461	-1962.752	Undifferentiated
2418.832	-347.822	Monocyte
3014.387	272.218	Monocyte
-1003.057	-1645.175	Baso
-1087.874	-1531.544	Baso
-808.336	-2139.694	Baso
-1804.6	691.449	Meg
-1371.811	228.055	Erythroid
1611.615	-320.911	Monocyte
2819.95	103.217	Monocyte
2925.127	456.278	Monocyte
2558.371	205.814	Monocyte
-872.181	-2155.618	Baso
1879.255	-2179.94	Neutrophil
2505.655	-1919.467	Neutrophil
2692.422	-1634.141	Neutrophil
575.864	-775.716	Undifferentiated
1705.853	-125.123	Monocyte
1697.153	-2196.785	Neutrophil
2850.012	38.013	Monocyte
-1026.067	-1213.898	Baso
-1028.672	275.354	Undifferentiated
-959.708	-2035.606	Baso
2986.437	360.751	Monocyte
2667.516	-1026.103	Neutrophil
918.078	-534.255	Undifferentiated
1048.82	-1974.289	Neutrophil
737.547	-1614.01	Neutrophil
2891.404	55.118	Monocyte
1422.229	-1974.649	Undifferentiated
2878.807	141.707	Monocyte
1238.101	-2107.212	Neutrophil
2697.332	-116.155	Monocyte
2555.798	-1972.295	Neutrophil
2688.001	-353.935	Monocyte
2535.819	-611.304	Undifferentiated
685.05	-1395.713	Neutrophil
547.657	-20.633	Undifferentiated
574.082	-877.767	Undifferentiated
662.925	-1270.008	Neutrophil
1343.003	-1976.935	Neutrophil
-1518.124	556.624	Meg
-1215.552	246.906	Erythroid
3010.517	404.115	Monocyte
2348.235	-2059.427	Neutrophil
3018.57	607.53	Monocyte
-1019.248	-1961.138	Baso
2787.696	-1664.913	Neutrophil
784.054	-1640.86	Neutrophil
793.993	-585.988	Undifferentiated
2562.52	-61.316	Monocyte
1607.751	-2107.671	Neutrophil
1716.475	-2109.079	Neutrophil
-1086.101	-200.445	Undifferentiated
-1060.463	-1264.04	Baso
2567.825	-563.342	Undifferentiated
2917.959	124.833	Monocyte
2291.223	-2030.731	Neutrophil
731.329	-857.047	Undifferentiated
808.337	-1302.121	Neutrophil
-969.388	-939.198	Baso
1051.665	-1970.154	Neutrophil
1148.507	-2096.757	Neutrophil
637.455	-381.66	Undifferentiated
2344.999	-1892.283	Neutrophil
2751.332	-47.827	Monocyte
1302.795	-2181.285	Neutrophil
2767.253	-1681.625	Neutrophil
805.585	-456.823	Undifferentiated
1842.373	-183.074	Monocyte
1577.777	-430.444	Monocyte
2619.979	125.352	Monocyte
996.245	-313.649	Undifferentiated
-580.08	-1163.273	Eos
2227.229	-2031.678	Neutrophil
2891.156	254.961	Monocyte
2507.242	-1939.064	Neutrophil
2767.065	-1676.826	Neutrophil
2478.5	-1895.614	Neutrophil
1364.174	-297.981	Undifferentiated
553.241	-676.313	Undifferentiated
778.367	-1404.618	Neutrophil
2120.337	-336.7	Monocyte
1784.347	-2182.918	Neutrophil
1682.198	-2083.046	Neutrophil
2859.591	47.712	Monocyte
-1878.575	-986.052	Mast
679.037	-1324.914	Neutrophil
-1920.349	-1007.222	Mast
2378.035	-2059.315	Neutrophil
2711.8	-1817.584	Neutrophil
1714.015	-437.222	Monocyte
-1009.304	-1172.718	Baso
2912.383	232.903	Monocyte
510.004	-399.724	Undifferentiated
2823.489	-74.526	Monocyte
909.361	-302.192	Undifferentiated
2955.785	570.514	Monocyte
2832.198	43.703	Monocyte
-1092.375	-1594.854	Baso
-1089.072	-1916.149	Baso
2669.349	-1713.931	Neutrophil
317.0	81.231	Undifferentiated
532.37	-652.443	Undifferentiated
937.02	-246.568	Undifferentiated
697.86	-1457.652	Neutrophil
-1367.02	188.134	Erythroid
3000.171	514.292	Monocyte
2747.332	316.663	Monocyte
-998.598	-1676.24	Baso
2833.261	498.214	Monocyte
2573.328	-1923.15	Neutrophil
3029.173	275.585	Monocyte
384.83	-517.582	Undifferentiated
852.033	-593.965	Undifferentiated
2587.226	-329.679	Monocyte
590.671	-1187.877	Neutrophil
606.066	-714.653	Undifferentiated
-1839.795	-944.03	Mast
1441.936	-2208.047	Neutrophil
1413.857	-280.605	Monocyte
-993.961	-1969.989	Baso
2312.533	-2072.328	Neutrophil
596.552	-1113.38	Neutrophil
703.114	-1510.645	Neutrophil
920.875	-284.236	Undifferentiated
1161.042	-826.192	Undifferentiated
2972.03	467.501	Monocyte
2783.457	-75.15	Monocyte
371.913	2.084	Undifferentiated
-1395.795	-683.788	Mast
2457.094	-269.686	Monocyte
-933.231	-2064.231	Baso
-1017.629	-1257.183	Baso
242.566	-62.74	Undifferentiated
883.775	-1821.64	Neutrophil
2451.748	-197.203	Monocyte
-553.384	-1492.124	Eos
784.298	-1715.836	Neutrophil
2570.186	-189.316	Monocyte
1960.568	-2149.936	Neutrophil
-529.001	-1695.86	Eos
2988.385	446.644	Monocyte
876.74	-1809.782	Neutrophil
454.802	-170.261	Undifferentiated
274.921	204.977	Undifferentiated
1508.756	-487.281	Undifferentiated
2431.457	-299.772	Monocyte
-1136.346	339.605	Undifferentiated
1572.346	-2157.385	Neutrophil
-1025.809	-1142.282	Baso
1589.13	-613.612	Undifferentiated
-898.577	-792.141	Baso
-1102.789	-1875.58	Baso
648.817	-1373.428	Neutrophil
1519.791	-263.046	Monocyte
1200.236	-1973.911	Neutrophil
-1012.709	-1122.427	Baso
1058.227	-632.124	Undifferentiated
2174.758	-2113.434	Neutrophil
2606.66	-288.613	Monocyte
539.786	-1284.435	Neutrophil
322.493	-507.898	Undifferentiated
2847.592	302.248	Monocyte
633.716	-1193.887	Neutrophil
632.178	-1431.611	Neutrophil
539.264	-1027.379	Neutrophil
1374.76	-2127.063	Neutrophil
1913.218	-233.971	Monocyte
1704.917	-2196.85	Neutrophil
-961.117	-1521.487	Baso
-1080.88	-1788.668	Baso
2738.487	-1327.162	Neutrophil
910.371	-394.094	Undifferentiated
701.954	-1552.402	Neutrophil
3021.999	577.223	Monocyte
1422.464	-463.573	Undifferentiated
1624.332	-2215.965	Neutrophil
2880.652	524.153	Monocyte
2357.315	-2041.585	Neutrophil
1112.128	-2067.98	Neutrophil
846.324	-1785.612	Neutrophil
-761.458	-589.409	Baso
-1722.173	-921.915	Mast
768.947	-699.265	Undifferentiated
2622.025	-316.347	Monocyte
709.726	-1471.562	Neutrophil
1457.389	-1959.112	Undifferentiated
2652.98	-117.928	Monocyte
2722.747	365.295	Monocyte
3011.801	652.986	Monocyte
831.468	-435.375	Undifferentiated
2975.489	580.762	Monocyte
1269.201	-2152.894	Neutrophil
795.205	-725.707	Undifferentiated
-750.271	-604.471	Baso
1637.497	-569.046	Undifferentiated
2540.675	-530.853	Undifferentiated
-1322.274	-573.228	Mast
2406.374	-1301.59	Undifferentiated
-999.497	-1970.476	Baso
-1009.351	-1178.306	Baso
177.15	67.079	Undifferentiated
249.618	-557.467	Undifferentiated
686.843	-642.626	Undifferentiated
738.029	-340.297	Undifferentiated
637.139	-743.66	Undifferentiated
2362.391	-342.104	Monocyte
-1065.765	-1413.996	Baso
-1891.263	-969.13	Mast
-1044.1	-1240.013	Baso
2440.12	-297.644	Monocyte
-1071.117	-1557.57	Baso
1718.05	-202.395	Monocyte
383.916	-197.107	Undifferentiated
955.404	-1716.222	Neutrophil
1014.809	-1957.252	Neutrophil
2848.183	561.77	Monocyte
2057.942	-1454.484	Undifferentiated
